airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,36,59537
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,36,59649
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,36,59649
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,37,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,37,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,37,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,37,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,37,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,37,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,37,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,37,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,37,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,37,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,37,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,37,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,37,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,37,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,37,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,37,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,37,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,37,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,37,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,37,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,37,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,37,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,37,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,37,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,37,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,37,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,37,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,37,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,37,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,37,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,37,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,37,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,37,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,37,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,37,59537
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,38,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,38,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,38,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,38,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,38,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,38,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,38,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,38,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,38,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,38,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,38,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,38,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,38,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,38,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,38,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,38,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,38,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,38,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,38,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,38,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,38,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,38,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,38,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,38,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,38,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,38,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,38,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,38,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,38,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,38,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,38,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,38,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,38,59537
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,39,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,39,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,39,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,39,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,39,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,39,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,39,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,39,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,39,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,39,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,39,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,39,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,39,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,39,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,39,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,39,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,39,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,39,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,39,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,39,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,39,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,39,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,39,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,39,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,39,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,39,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,39,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,39,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,39,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,39,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,39,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,39,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,39,59537
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,39,59649
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,39,59649
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,40,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,40,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,40,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,40,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,40,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,40,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,40,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,40,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,40,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,40,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,40,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,40,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,40,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,40,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,40,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,40,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,40,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,40,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,40,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,40,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,40,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,40,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,40,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,40,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,40,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,40,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,40,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,40,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,40,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,40,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,40,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,40,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,40,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,40,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,40,59537
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,41,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,41,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,41,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,41,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,41,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,41,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,41,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,41,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,41,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,41,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,41,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,41,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,41,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,41,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,41,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,41,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,41,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,41,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,41,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,41,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,41,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,41,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,41,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,41,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,41,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,41,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,41,59537
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,41,59649
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,41,59649
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,41,59649
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,41,59649
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,41,61889
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,41,61889
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,41,61889
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,41,61889
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,42,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,42,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,42,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,42,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,42,30630
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,42,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,42,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,42,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,42,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,42,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,42,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,42,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,42,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,42,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,42,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,42,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,42,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,42,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,42,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,42,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,42,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,42,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,42,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,42,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,42,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,42,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,42,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,42,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,42,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,42,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,42,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,42,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,42,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,42,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,42,59537
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,43,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,43,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,43,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,43,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,43,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,43,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,43,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,43,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,43,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,43,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,43,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,43,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,43,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,43,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,43,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,43,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,43,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,43,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,43,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,43,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,43,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,43,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,43,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,43,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,43,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,43,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,43,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,43,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,43,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,43,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,43,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,43,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,43,59537
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,43,59649
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,43,59649
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,44,24056
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,44,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,44,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.25,44,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,44,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,44,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,44,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,44,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,44,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,44,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,44,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,44,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,44,46097
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,44,47217
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,44,47217
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Business,5.42,44,51697
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,6.5,44,51697
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,44,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,44,51697
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Business,15.17,44,51697
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,44,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,44,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,44,51697
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Business,4.75,44,53937
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,44,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.83,44,53937
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Business,13.42,44,53937
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Business,14.08,44,53937
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Business,17.25,44,53937
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.5,44,53937
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Business,23.0,44,53937
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,44,59537
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Business,16.42,44,59537
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,44,59649
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,44,59649
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Business,2.17,45,24056
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Business,2.17,45,24056
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Hyderabad,Business,2.25,45,24056
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.33,45,24056
Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,Business,2.33,45,24056
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Business,6.58,45,39377
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Business,11.17,45,39377
Vistara,UK-953,Delhi,Night,one,Afternoon,Hyderabad,Business,15.58,45,39377
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,17.5,45,39377
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Business,9.25,45,46097
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.42,45,46097
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,45,46097
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Business,22.33,45,46097
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Business,8.08,45,51697
Vistara,UK-981,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,45,51697
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Business,10.58,45,51697
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.58,45,51697
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,19.0,45,51697
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,45,51697
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Business,12.08,45,53937
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.92,45,53937
